region_id,date,disease_code,outbreak_occurred,outbreak_severity,days_until_outbreak,contributing_factors
115,2021-04-01,A90,0,none,22,none
115,2021-04-01,J10.1,0,none,17,none
115,2021-04-01,U07.1,0,none,27,none
115,2021-04-01,B05,0,none,9,none
115,2021-04-01,J45.9,0,none,13,none
116,2021-04-01,A90,0,none,25,none
116,2021-04-01,A00.9,0,none,9,none
116,2021-04-01,J10.1,0,none,26,none
116,2021-04-01,A09,0,none,19,none
116,2021-04-01,E11,0,none,11,none
117,2021-04-01,B50.0,0,none,8,none
117,2021-04-01,J18.9,0,none,19,none
117,2021-04-01,A09,0,none,28,none
117,2021-04-01,A37.9,0,none,22,none
117,2021-04-01,E11,0,none,19,none
118,2021-04-01,B50.0,0,none,18,none
118,2021-04-01,J10.1,0,none,15,none
118,2021-04-01,U07.1,0,none,7,none
118,2021-04-01,A37.9,0,none,12,none
118,2021-04-01,E11,0,none,15,none
119,2021-04-01,A90,0,none,10,none
119,2021-04-01,J10.1,0,none,27,none
119,2021-04-01,U07.1,0,none,28,none
119,2021-04-01,A37.9,0,none,11,none
119,2021-04-01,B16,0,none,17,none
119,2021-04-01,E11,0,none,27,none
120,2021-04-01,J10.1,0,none,21,none
120,2021-04-01,B05,0,none,7,none
120,2021-04-01,K29.7,0,none,27,none
120,2021-04-01,J45.9,0,none,26,none
121,2021-04-01,A90,0,none,23,none
121,2021-04-01,A00.9,0,none,9,none
121,2021-04-01,J10.1,0,none,27,none
121,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
121,2021-04-01,B05,0,none,19,none
121,2021-04-01,A37.9,0,none,18,none
121,2021-04-01,B16,0,none,11,none
121,2021-04-01,E11,0,none,18,none
121,2021-04-01,I10,0,none,13,none
121,2021-04-01,K29.7,0,none,10,none
121,2021-04-01,J45.9,0,none,9,none
122,2021-04-01,B50.0,0,none,16,none
122,2021-04-01,J18.9,0,none,7,none
122,2021-04-01,A37.9,0,none,7,none
122,2021-04-01,K29.7,0,none,28,none
123,2021-04-01,A90,0,none,15,none
123,2021-04-01,J10.1,0,none,7,none
123,2021-04-01,J18.9,1,high,0,"environmental,seasonal"
123,2021-04-01,A37.9,0,none,29,none
123,2021-04-01,B16,0,none,17,none
123,2021-04-01,E11,0,none,22,none
124,2021-04-01,A90,0,none,9,none
124,2021-04-01,B50.0,0,none,18,none
124,2021-04-01,A00.9,0,none,10,none
125,2021-04-01,A90,0,none,26,none
125,2021-04-01,U07.1,0,none,26,none
125,2021-04-01,B16,0,none,11,none
125,2021-04-01,E11,0,none,15,none
125,2021-04-01,K29.7,0,none,24,none
126,2021-04-01,J10.1,0,none,25,none
126,2021-04-01,B16,0,none,9,none
126,2021-04-01,E11,0,none,24,none
126,2021-04-01,I10,0,none,20,none
126,2021-04-01,J45.9,0,none,16,none
127,2021-04-01,A90,1,high,0,"environmental,seasonal"
127,2021-04-01,A00.9,0,none,21,none
127,2021-04-01,U07.1,0,none,18,none
127,2021-04-01,I10,0,none,11,none
127,2021-04-01,K29.7,0,none,24,none
128,2021-04-01,A90,0,none,25,none
128,2021-04-01,A00.9,0,none,7,none
128,2021-04-01,A39.9,0,none,13,none
128,2021-04-01,E11,0,none,27,none
129,2021-04-01,J10.1,0,none,7,none
129,2021-04-01,B16,0,none,16,none
129,2021-04-01,E11,0,none,17,none
129,2021-04-01,I10,0,none,14,none
129,2021-04-01,J45.9,0,none,21,none
130,2021-04-01,A90,0,none,16,none
130,2021-04-01,A00.9,0,none,11,none
130,2021-04-01,U07.1,0,none,21,none
130,2021-04-01,J18.9,0,none,7,none
130,2021-04-01,A09,0,none,22,none
130,2021-04-01,A37.9,0,none,15,none
130,2021-04-01,B16,0,none,26,none
130,2021-04-01,A39.9,0,none,12,none
130,2021-04-01,I10,0,none,27,none
130,2021-04-01,K29.7,0,none,28,none
131,2021-04-01,E11,0,none,28,none
131,2021-04-01,I10,0,none,15,none
131,2021-04-01,K29.7,0,none,18,none
132,2021-04-01,B50.0,0,none,18,none
132,2021-04-01,A09,0,none,10,none
132,2021-04-01,A37.9,0,none,21,none
132,2021-04-01,A39.9,0,none,14,none
132,2021-04-01,J45.9,0,none,29,none
133,2021-04-01,A90,0,none,28,none
133,2021-04-01,B50.0,0,none,9,none
133,2021-04-01,J18.9,0,none,10,none
133,2021-04-01,A09,0,none,27,none
133,2021-04-01,A37.9,0,none,26,none
133,2021-04-01,B16,0,none,16,none
133,2021-04-01,E11,0,none,12,none
133,2021-04-01,I10,0,none,29,none
134,2021-04-01,A90,0,none,13,none
134,2021-04-01,A00.9,0,none,28,none
134,2021-04-01,A37.9,0,none,11,none
134,2021-04-01,B16,0,none,10,none
134,2021-04-01,J45.9,0,none,15,none
135,2021-04-01,J18.9,0,none,12,none
135,2021-04-01,A09,0,none,14,none
135,2021-04-01,A39.9,1,high,0,"environmental,seasonal"
135,2021-04-01,J45.9,0,none,23,none
136,2021-04-01,A90,0,none,13,none
136,2021-04-01,J10.1,0,none,8,none
136,2021-04-01,I10,0,none,25,none
137,2021-04-01,A00.9,0,none,15,none
137,2021-04-01,J10.1,0,none,7,none
137,2021-04-01,A09,0,none,22,none
137,2021-04-01,E11,0,none,28,none
138,2021-04-01,A00.9,0,none,10,none
138,2021-04-01,B05,0,none,8,none
138,2021-04-01,A09,0,none,23,none
138,2021-04-01,B16,1,high,0,"environmental,seasonal"
138,2021-04-01,A39.9,0,none,12,none
138,2021-04-01,K29.7,0,none,15,none
139,2021-04-01,J10.1,0,none,29,none
139,2021-04-01,U07.1,0,none,27,none
139,2021-04-01,J18.9,1,high,0,"environmental,seasonal"
139,2021-04-01,A09,0,none,10,none
139,2021-04-01,A39.9,0,none,20,none
139,2021-04-01,J45.9,0,none,28,none
140,2021-04-01,A37.9,1,high,0,"environmental,seasonal"
140,2021-04-01,B16,0,none,9,none
141,2021-04-01,A37.9,0,none,9,none
141,2021-04-01,B16,0,none,16,none
141,2021-04-01,E11,1,high,0,"environmental,seasonal"
141,2021-04-01,I10,0,none,29,none
142,2021-04-01,A00.9,0,none,26,none
142,2021-04-01,A09,0,none,18,none
142,2021-04-01,B16,0,none,21,none
142,2021-04-01,I10,0,none,13,none
143,2021-04-01,A90,0,none,7,none
143,2021-04-01,B50.0,0,none,23,none
143,2021-04-01,A09,0,none,17,none
143,2021-04-01,B16,0,none,24,none
143,2021-04-01,E11,0,none,29,none
143,2021-04-01,I10,0,none,29,none
143,2021-04-01,K29.7,0,none,15,none
144,2021-04-01,A00.9,0,none,15,none
144,2021-04-01,J10.1,0,none,25,none
144,2021-04-01,U07.1,0,none,8,none
144,2021-04-01,B05,0,none,11,none
144,2021-04-01,J18.9,0,none,13,none
144,2021-04-01,A09,0,none,17,none
144,2021-04-01,E11,0,none,28,none
144,2021-04-01,J45.9,0,none,13,none
145,2021-04-01,B05,0,none,13,none
145,2021-04-01,J18.9,0,none,22,none
145,2021-04-01,A09,0,none,19,none
145,2021-04-01,E11,0,none,12,none
146,2021-04-01,A90,0,none,22,none
146,2021-04-01,B50.0,0,none,19,none
146,2021-04-01,A00.9,0,none,11,none
146,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
146,2021-04-01,B05,0,none,18,none
146,2021-04-01,A37.9,0,none,17,none
146,2021-04-01,E11,0,none,18,none
146,2021-04-01,J45.9,0,none,11,none
147,2021-04-01,A90,0,none,13,none
147,2021-04-01,B50.0,0,none,27,none
147,2021-04-01,A00.9,0,none,7,none
147,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
147,2021-04-01,B05,0,none,8,none
147,2021-04-01,J18.9,0,none,21,none
147,2021-04-01,A37.9,0,none,12,none
147,2021-04-01,B16,0,none,17,none
147,2021-04-01,I10,0,none,9,none
147,2021-04-01,K29.7,0,none,26,none
148,2021-04-01,A09,1,high,0,"environmental,seasonal"
149,2021-04-01,J10.1,0,none,24,none
149,2021-04-01,B05,0,none,17,none
149,2021-04-01,J18.9,0,none,10,none
149,2021-04-01,A37.9,0,none,8,none
149,2021-04-01,A39.9,0,none,12,none
150,2021-04-01,A90,1,high,0,"environmental,seasonal"
150,2021-04-01,B05,0,none,9,none
150,2021-04-01,J18.9,0,none,20,none
150,2021-04-01,A39.9,0,none,27,none
150,2021-04-01,E11,0,none,21,none
150,2021-04-01,K29.7,0,none,10,none
150,2021-04-01,J45.9,0,none,18,none
151,2021-04-01,A90,0,none,18,none
151,2021-04-01,A00.9,1,high,0,"environmental,seasonal"
151,2021-04-01,B05,0,none,23,none
151,2021-04-01,A09,0,none,8,none
151,2021-04-01,E11,0,none,25,none
151,2021-04-01,K29.7,1,high,0,"environmental,seasonal"
152,2021-04-01,A90,0,none,26,none
152,2021-04-01,A09,0,none,18,none
153,2021-04-01,A90,1,high,0,"environmental,seasonal"
153,2021-04-01,B05,0,none,27,none
153,2021-04-01,E11,0,none,12,none
154,2021-04-01,A90,0,none,20,none
154,2021-04-01,A09,0,none,21,none
155,2021-04-01,A00.9,0,none,7,none
155,2021-04-01,B05,0,none,29,none
155,2021-04-01,B16,0,none,28,none
155,2021-04-01,A39.9,0,none,26,none
156,2021-04-01,A90,0,none,9,none
156,2021-04-01,A00.9,0,none,12,none
156,2021-04-01,J10.1,0,none,21,none
156,2021-04-01,U07.1,0,none,12,none
156,2021-04-01,B05,0,none,26,none
156,2021-04-01,J18.9,0,none,14,none
156,2021-04-01,A09,0,none,9,none
156,2021-04-01,I10,0,none,9,none
156,2021-04-01,K29.7,0,none,9,none
157,2021-04-01,A00.9,0,none,17,none
157,2021-04-01,B16,0,none,23,none
157,2021-04-01,A39.9,0,none,8,none
157,2021-04-01,E11,0,none,28,none
157,2021-04-01,J45.9,0,none,23,none
158,2021-04-01,A90,0,none,8,none
158,2021-04-01,B50.0,0,none,26,none
158,2021-04-01,A00.9,0,none,24,none
158,2021-04-01,J10.1,0,none,17,none
158,2021-04-01,B16,0,none,13,none
158,2021-04-01,A39.9,0,none,27,none
158,2021-04-01,K29.7,0,none,13,none
159,2021-04-01,B50.0,0,none,11,none
159,2021-04-01,J18.9,1,high,0,"environmental,seasonal"
159,2021-04-01,A09,0,none,27,none
159,2021-04-01,E11,0,none,11,none
160,2021-04-01,A90,0,none,22,none
160,2021-04-01,A09,0,none,10,none
160,2021-04-01,A37.9,0,none,28,none
160,2021-04-01,J45.9,0,none,22,none
161,2021-04-01,J10.1,0,none,19,none
161,2021-04-01,U07.1,0,none,8,none
161,2021-04-01,B05,0,none,11,none
161,2021-04-01,J18.9,0,none,19,none
161,2021-04-01,A09,0,none,28,none
161,2021-04-01,A37.9,0,none,29,none
161,2021-04-01,E11,0,none,20,none
162,2021-04-01,A00.9,0,none,8,none
162,2021-04-01,A37.9,0,none,13,none
162,2021-04-01,A39.9,0,none,15,none
162,2021-04-01,K29.7,0,none,20,none
163,2021-04-01,A90,0,none,10,none
163,2021-04-01,A00.9,0,none,27,none
163,2021-04-01,U07.1,0,none,17,none
163,2021-04-01,B05,1,high,0,"environmental,seasonal"
163,2021-04-01,E11,0,none,7,none
163,2021-04-01,K29.7,0,none,9,none
163,2021-04-01,J45.9,0,none,28,none
164,2021-04-01,K29.7,0,none,9,none
165,2021-04-01,U07.1,0,none,21,none
165,2021-04-01,E11,0,none,24,none
165,2021-04-01,K29.7,0,none,11,none
165,2021-04-01,J45.9,0,none,20,none
166,2021-04-01,A90,0,none,14,none
166,2021-04-01,B50.0,0,none,15,none
166,2021-04-01,A00.9,0,none,28,none
166,2021-04-01,J10.1,0,none,17,none
166,2021-04-01,A09,0,none,14,none
166,2021-04-01,A37.9,0,none,9,none
166,2021-04-01,A39.9,0,none,12,none
166,2021-04-01,I10,0,none,25,none
166,2021-04-01,K29.7,0,none,7,none
166,2021-04-01,J45.9,0,none,11,none
167,2021-04-01,B50.0,1,high,0,"environmental,seasonal"
167,2021-04-01,J10.1,0,none,22,none
167,2021-04-01,U07.1,0,none,23,none
167,2021-04-01,A09,0,none,27,none
167,2021-04-01,A37.9,1,high,0,"environmental,seasonal"
168,2021-04-01,J10.1,0,none,26,none
168,2021-04-01,U07.1,0,none,17,none
168,2021-04-01,I10,0,none,26,none
168,2021-04-01,J45.9,0,none,7,none
169,2021-04-01,A90,1,high,0,"environmental,seasonal"
169,2021-04-01,A00.9,0,none,16,none
169,2021-04-01,J10.1,0,none,7,none
169,2021-04-01,B05,0,none,21,none
169,2021-04-01,B16,0,none,26,none
169,2021-04-01,A39.9,0,none,8,none
169,2021-04-01,E11,0,none,19,none
169,2021-04-01,K29.7,0,none,25,none
169,2021-04-01,J45.9,0,none,13,none
170,2021-04-01,B50.0,0,none,21,none
170,2021-04-01,J10.1,0,none,14,none
170,2021-04-01,U07.1,0,none,24,none
170,2021-04-01,B05,0,none,8,none
170,2021-04-01,J18.9,0,none,12,none
170,2021-04-01,A09,0,none,21,none
170,2021-04-01,A37.9,0,none,26,none
170,2021-04-01,E11,0,none,14,none
170,2021-04-01,K29.7,0,none,24,none
171,2021-04-01,B50.0,0,none,28,none
171,2021-04-01,J18.9,0,none,10,none
171,2021-04-01,A09,0,none,14,none
171,2021-04-01,A39.9,0,none,16,none
171,2021-04-01,E11,0,none,19,none
171,2021-04-01,I10,0,none,13,none
172,2021-04-01,B50.0,0,none,20,none
172,2021-04-01,A00.9,0,none,26,none
172,2021-04-01,J18.9,0,none,27,none
172,2021-04-01,A37.9,1,high,0,"environmental,seasonal"
172,2021-04-01,E11,0,none,10,none
173,2021-04-01,A90,0,none,26,none
173,2021-04-01,B50.0,0,none,18,none
173,2021-04-01,A00.9,0,none,23,none
173,2021-04-01,B05,0,none,17,none
173,2021-04-01,A09,1,high,0,"environmental,seasonal"
173,2021-04-01,B16,0,none,28,none
173,2021-04-01,A39.9,0,none,26,none
173,2021-04-01,E11,0,none,29,none
174,2021-04-01,A90,0,none,27,none
174,2021-04-01,B50.0,0,none,22,none
174,2021-04-01,A00.9,0,none,29,none
174,2021-04-01,B05,0,none,17,none
174,2021-04-01,E11,0,none,15,none
174,2021-04-01,I10,0,none,25,none
174,2021-04-01,K29.7,0,none,25,none
174,2021-04-01,J45.9,0,none,11,none
175,2021-04-01,A00.9,0,none,17,none
175,2021-04-01,E11,0,none,15,none
175,2021-04-01,J45.9,0,none,7,none
176,2021-04-01,J10.1,0,none,10,none
176,2021-04-01,U07.1,0,none,11,none
176,2021-04-01,A37.9,0,none,15,none
176,2021-04-01,E11,1,high,0,"environmental,seasonal"
177,2021-04-01,A90,0,none,7,none
177,2021-04-01,B50.0,0,none,15,none
177,2021-04-01,J10.1,0,none,18,none
177,2021-04-01,J18.9,0,none,23,none
177,2021-04-01,A37.9,0,none,19,none
177,2021-04-01,B16,0,none,16,none
177,2021-04-01,E11,0,none,10,none
177,2021-04-01,J45.9,0,none,19,none
178,2021-04-01,U07.1,0,none,29,none
178,2021-04-01,B05,0,none,27,none
178,2021-04-01,J18.9,0,none,10,none
179,2021-04-01,A00.9,0,none,13,none
179,2021-04-01,A09,0,none,23,none
179,2021-04-01,A37.9,0,none,10,none
180,2021-04-01,A90,0,none,25,none
180,2021-04-01,J10.1,0,none,23,none
180,2021-04-01,U07.1,0,none,7,none
180,2021-04-01,B05,0,none,26,none
180,2021-04-01,A39.9,0,none,25,none
180,2021-04-01,E11,0,none,23,none
180,2021-04-01,K29.7,0,none,10,none
180,2021-04-01,J45.9,0,none,7,none
181,2021-04-01,B50.0,0,none,16,none
181,2021-04-01,J10.1,0,none,13,none
181,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
181,2021-04-01,B05,0,none,8,none
181,2021-04-01,I10,0,none,11,none
181,2021-04-01,K29.7,0,none,18,none
182,2021-04-01,A00.9,0,none,25,none
182,2021-04-01,A09,0,none,17,none
182,2021-04-01,E11,0,none,15,none
183,2021-04-01,J10.1,0,none,18,none
183,2021-04-01,J18.9,0,none,17,none
183,2021-04-01,B16,0,none,28,none
184,2021-04-01,A90,0,none,25,none
184,2021-04-01,J18.9,0,none,28,none
184,2021-04-01,A09,0,none,26,none
184,2021-04-01,A39.9,1,high,0,"environmental,seasonal"
184,2021-04-01,K29.7,0,none,8,none
185,2021-04-01,B50.0,0,none,19,none
185,2021-04-01,J45.9,0,none,22,none
186,2021-04-01,B50.0,0,none,20,none
186,2021-04-01,U07.1,0,none,13,none
186,2021-04-01,J18.9,0,none,21,none
186,2021-04-01,A09,0,none,25,none
186,2021-04-01,E11,0,none,28,none
187,2021-04-01,A90,0,none,13,none
187,2021-04-01,B50.0,0,none,27,none
187,2021-04-01,J10.1,0,none,19,none
187,2021-04-01,B05,0,none,26,none
187,2021-04-01,I10,0,none,13,none
188,2021-04-01,A90,0,none,26,none
188,2021-04-01,B50.0,0,none,26,none
188,2021-04-01,A00.9,0,none,14,none
188,2021-04-01,U07.1,0,none,13,none
188,2021-04-01,A09,0,none,8,none
189,2021-04-01,B50.0,1,high,0,"environmental,seasonal"
189,2021-04-01,B05,0,none,23,none
189,2021-04-01,A09,0,none,26,none
190,2021-04-01,A90,0,none,24,none
190,2021-04-01,J18.9,0,none,11,none
190,2021-04-01,B16,0,none,21,none
190,2021-04-01,K29.7,0,none,27,none
191,2021-04-01,A09,0,none,11,none
191,2021-04-01,A39.9,0,none,18,none
191,2021-04-01,E11,0,none,18,none
191,2021-04-01,I10,0,none,24,none
191,2021-04-01,K29.7,0,none,13,none
191,2021-04-01,J45.9,0,none,28,none
192,2021-04-01,B50.0,0,none,21,none
192,2021-04-01,I10,0,none,22,none
192,2021-04-01,K29.7,0,none,20,none
193,2021-04-01,A09,0,none,29,none
193,2021-04-01,A39.9,0,none,29,none
193,2021-04-01,K29.7,1,high,0,"environmental,seasonal"
194,2021-04-01,J18.9,0,none,26,none
194,2021-04-01,B16,1,high,0,"environmental,seasonal"
194,2021-04-01,E11,0,none,22,none
194,2021-04-01,I10,0,none,12,none
194,2021-04-01,K29.7,0,none,14,none
195,2021-04-01,A00.9,0,none,9,none
195,2021-04-01,J10.1,0,none,9,none
195,2021-04-01,A37.9,0,none,16,none
196,2021-04-01,B05,0,none,15,none
196,2021-04-01,A09,0,none,21,none
196,2021-04-01,I10,0,none,14,none
197,2021-04-01,A00.9,0,none,20,none
197,2021-04-01,K29.7,0,none,25,none
197,2021-04-01,J45.9,0,none,14,none
198,2021-04-01,A00.9,0,none,11,none
198,2021-04-01,J45.9,0,none,8,none
199,2021-04-01,B50.0,0,none,7,none
199,2021-04-01,J10.1,0,none,9,none
199,2021-04-01,A09,1,high,0,"environmental,seasonal"
199,2021-04-01,A39.9,0,none,12,none
199,2021-04-01,E11,0,none,19,none
199,2021-04-01,J45.9,0,none,12,none
200,2021-04-01,B50.0,0,none,21,none
200,2021-04-01,J18.9,0,none,25,none
200,2021-04-01,A09,0,none,25,none
200,2021-04-01,A37.9,0,none,18,none
200,2021-04-01,B16,0,none,25,none
201,2021-04-01,B50.0,0,none,16,none
201,2021-04-01,A00.9,0,none,24,none
201,2021-04-01,U07.1,0,none,21,none
201,2021-04-01,A09,0,none,25,none
201,2021-04-01,A37.9,0,none,16,none
201,2021-04-01,I10,0,none,9,none
201,2021-04-01,K29.7,0,none,12,none
202,2021-04-01,A90,1,high,0,"environmental,seasonal"
202,2021-04-01,J10.1,0,none,17,none
202,2021-04-01,U07.1,0,none,29,none
202,2021-04-01,J18.9,0,none,10,none
202,2021-04-01,A09,0,none,10,none
202,2021-04-01,A37.9,0,none,23,none
202,2021-04-01,I10,0,none,18,none
203,2021-04-01,A90,0,none,17,none
203,2021-04-01,J10.1,0,none,10,none
203,2021-04-01,A09,0,none,11,none
203,2021-04-01,A39.9,0,none,7,none
203,2021-04-01,K29.7,0,none,15,none
203,2021-04-01,J45.9,0,none,20,none
204,2021-04-01,A00.9,0,none,16,none
204,2021-04-01,J10.1,0,none,26,none
204,2021-04-01,B16,0,none,27,none
204,2021-04-01,I10,0,none,28,none
205,2021-04-01,A90,0,none,24,none
205,2021-04-01,J10.1,0,none,10,none
205,2021-04-01,J18.9,0,none,26,none
205,2021-04-01,A37.9,0,none,8,none
205,2021-04-01,B16,0,none,15,none
205,2021-04-01,E11,0,none,22,none
205,2021-04-01,J45.9,0,none,24,none
206,2021-04-01,A90,0,none,18,none
206,2021-04-01,B50.0,0,none,24,none
206,2021-04-01,A00.9,0,none,21,none
206,2021-04-01,B05,0,none,28,none
206,2021-04-01,J18.9,1,high,0,"environmental,seasonal"
206,2021-04-01,A09,1,high,0,"environmental,seasonal"
206,2021-04-01,I10,0,none,11,none
207,2021-04-01,A90,0,none,26,none
207,2021-04-01,B50.0,0,none,20,none
207,2021-04-01,A00.9,0,none,27,none
207,2021-04-01,A09,1,high,0,"environmental,seasonal"
207,2021-04-01,E11,0,none,18,none
208,2021-04-01,J10.1,0,none,23,none
208,2021-04-01,B05,0,none,17,none
208,2021-04-01,J18.9,0,none,27,none
208,2021-04-01,E11,0,none,23,none
208,2021-04-01,I10,0,none,7,none
209,2021-04-01,J10.1,1,high,0,"environmental,seasonal"
209,2021-04-01,J18.9,1,high,0,"environmental,seasonal"
209,2021-04-01,A09,0,none,26,none
209,2021-04-01,E11,0,none,9,none
209,2021-04-01,I10,1,high,0,"environmental,seasonal"
210,2021-04-01,B50.0,0,none,16,none
210,2021-04-01,J10.1,0,none,8,none
210,2021-04-01,B05,0,none,13,none
210,2021-04-01,E11,0,none,26,none
210,2021-04-01,K29.7,1,high,0,"environmental,seasonal"
211,2021-04-01,B05,0,none,28,none
211,2021-04-01,J18.9,0,none,16,none
211,2021-04-01,A37.9,0,none,22,none
212,2021-04-01,J10.1,0,none,28,none
212,2021-04-01,J18.9,0,none,26,none
212,2021-04-01,J45.9,0,none,8,none
213,2021-04-01,A90,0,none,25,none
213,2021-04-01,J18.9,0,none,18,none
213,2021-04-01,E11,0,none,13,none
214,2021-04-01,A90,0,none,7,none
214,2021-04-01,B50.0,0,none,21,none
214,2021-04-01,A00.9,0,none,8,none
214,2021-04-01,J10.1,0,none,23,none
214,2021-04-01,A09,0,none,15,none
214,2021-04-01,I10,0,none,23,none
215,2021-04-01,A90,0,none,19,none
215,2021-04-01,U07.1,0,none,17,none
215,2021-04-01,B05,0,none,8,none
215,2021-04-01,J45.9,0,none,16,none
216,2021-04-01,B50.0,0,none,26,none
216,2021-04-01,A00.9,0,none,29,none
216,2021-04-01,J10.1,0,none,10,none
216,2021-04-01,B05,0,none,24,none
216,2021-04-01,J18.9,0,none,15,none
216,2021-04-01,A09,0,none,26,none
216,2021-04-01,E11,0,none,12,none
217,2021-04-01,A90,0,none,24,none
217,2021-04-01,U07.1,0,none,14,none
217,2021-04-01,J45.9,0,none,25,none
218,2021-04-01,A00.9,1,high,0,"environmental,seasonal"
218,2021-04-01,B05,0,none,29,none
218,2021-04-01,J18.9,0,none,27,none
218,2021-04-01,E11,0,none,29,none
219,2021-04-01,A90,0,none,22,none
219,2021-04-01,J10.1,0,none,9,none
219,2021-04-01,U07.1,0,none,20,none
219,2021-04-01,E11,0,none,29,none
219,2021-04-01,K29.7,0,none,24,none
220,2021-04-01,U07.1,0,none,24,none
220,2021-04-01,A09,0,none,11,none
220,2021-04-01,E11,0,none,21,none
220,2021-04-01,I10,0,none,27,none
221,2021-04-01,A00.9,0,none,10,none
221,2021-04-01,U07.1,0,none,18,none
221,2021-04-01,J18.9,0,none,20,none
221,2021-04-01,I10,0,none,8,none
222,2021-04-01,U07.1,0,none,15,none
222,2021-04-01,A37.9,0,none,11,none
222,2021-04-01,E11,0,none,7,none
222,2021-04-01,I10,0,none,9,none
223,2021-04-01,A00.9,1,high,0,"environmental,seasonal"
223,2021-04-01,J10.1,0,none,20,none
223,2021-04-01,A09,0,none,21,none
223,2021-04-01,B16,0,none,11,none
223,2021-04-01,E11,0,none,13,none
224,2021-04-01,B16,0,none,13,none
224,2021-04-01,I10,0,none,7,none
225,2021-04-01,A90,0,none,10,none
225,2021-04-01,A09,0,none,13,none
225,2021-04-01,K29.7,0,none,8,none
226,2021-04-01,B50.0,1,high,0,"environmental,seasonal"
226,2021-04-01,J18.9,0,none,16,none
226,2021-04-01,K29.7,0,none,24,none
227,2021-04-01,A90,0,none,21,none
227,2021-04-01,J10.1,0,none,8,none
227,2021-04-01,B16,0,none,15,none
227,2021-04-01,A39.9,0,none,24,none
228,2021-04-01,A00.9,0,none,14,none
228,2021-04-01,J18.9,0,none,16,none
228,2021-04-01,E11,0,none,28,none
228,2021-04-01,J45.9,1,high,0,"environmental,seasonal"
229,2021-04-01,B50.0,0,none,21,none
229,2021-04-01,A00.9,0,none,24,none
229,2021-04-01,J10.1,0,none,14,none
229,2021-04-01,U07.1,0,none,16,none
229,2021-04-01,A09,0,none,11,none
230,2021-04-01,A90,0,none,24,none
230,2021-04-01,B50.0,0,none,21,none
230,2021-04-01,U07.1,0,none,16,none
230,2021-04-01,B05,0,none,22,none
230,2021-04-01,A37.9,0,none,24,none
230,2021-04-01,B16,1,high,0,"environmental,seasonal"
230,2021-04-01,J45.9,0,none,29,none
231,2021-04-01,A00.9,0,none,15,none
231,2021-04-01,A39.9,0,none,29,none
231,2021-04-01,I10,0,none,23,none
232,2021-04-01,A90,1,high,0,"environmental,seasonal"
232,2021-04-01,E11,0,none,22,none
232,2021-04-01,K29.7,0,none,29,none
233,2021-04-01,A00.9,0,none,18,none
233,2021-04-01,J10.1,0,none,8,none
233,2021-04-01,J18.9,0,none,22,none
233,2021-04-01,A09,0,none,22,none
233,2021-04-01,K29.7,0,none,7,none
234,2021-04-01,B16,0,none,15,none
234,2021-04-01,K29.7,0,none,14,none
235,2021-04-01,B16,0,none,14,none
235,2021-04-01,I10,0,none,27,none
236,2021-04-01,A90,0,none,24,none
236,2021-04-01,A00.9,0,none,23,none
236,2021-04-01,A39.9,0,none,15,none
236,2021-04-01,E11,1,high,0,"environmental,seasonal"
236,2021-04-01,I10,0,none,20,none
237,2021-04-01,B50.0,0,none,17,none
237,2021-04-01,B05,0,none,17,none
237,2021-04-01,J18.9,0,none,26,none
237,2021-04-01,A37.9,0,none,14,none
237,2021-04-01,E11,1,high,0,"environmental,seasonal"
237,2021-04-01,I10,0,none,10,none
237,2021-04-01,K29.7,1,high,0,"environmental,seasonal"
238,2021-04-01,U07.1,0,none,25,none
238,2021-04-01,B05,0,none,15,none
238,2021-04-01,A37.9,0,none,28,none
238,2021-04-01,B16,0,none,18,none
238,2021-04-01,E11,0,none,16,none
239,2021-04-01,B50.0,0,none,17,none
239,2021-04-01,A00.9,0,none,19,none
239,2021-04-01,J18.9,0,none,22,none
240,2021-04-01,A00.9,0,none,19,none
240,2021-04-01,J10.1,0,none,8,none
240,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
240,2021-04-01,B05,1,high,0,"environmental,seasonal"
240,2021-04-01,I10,0,none,27,none
240,2021-04-01,J45.9,0,none,28,none
241,2021-04-01,A90,0,none,27,none
241,2021-04-01,B50.0,0,none,17,none
241,2021-04-01,J10.1,0,none,9,none
241,2021-04-01,U07.1,0,none,11,none
241,2021-04-01,J18.9,0,none,26,none
241,2021-04-01,A37.9,0,none,26,none
241,2021-04-01,E11,0,none,9,none
241,2021-04-01,J45.9,0,none,11,none
242,2021-04-01,U07.1,0,none,13,none
242,2021-04-01,J18.9,0,none,25,none
242,2021-04-01,A09,0,none,25,none
242,2021-04-01,B16,0,none,9,none
242,2021-04-01,E11,0,none,16,none
243,2021-04-01,U07.1,1,high,0,"environmental,seasonal"
243,2021-04-01,A09,1,high,0,"environmental,seasonal"
243,2021-04-01,A37.9,0,none,29,none
243,2021-04-01,B16,0,none,28,none
243,2021-04-01,J45.9,0,none,29,none
244,2021-04-01,A90,0,none,21,none
244,2021-04-01,U07.1,0,none,18,none
244,2021-04-01,A39.9,0,none,7,none
244,2021-04-01,I10,0,none,27,none
245,2021-04-01,U07.1,0,none,10,none
