region_id,date,disease_code,outbreak_occurred,outbreak_severity,days_until_outbreak,contributing_factors
2985,2024-02-15,100262,0,low,8,none
3691,2023-02-04,124270,0,low,17,none
22116,2023-08-12,A90,0,low,18,none
23220,2023-09-05,782308,0,low,16,none
14612,2023-07-28,492831,0,low,17,high_temperature
23369,2024-12-05,A90,0,low,11,none
24796,2024-10-18,834993,0,low,14,none
12589,2023-03-28,424328,0,low,19,none
4834,2023-01-20,A90,0,low,18,none
16238,2024-02-25,547463,0,low,19,none
2091,2023-04-11,A90,0,low,20,none
19980,2023-10-23,673133,0,low,12,none
12527,2024-06-08,A90,0,low,10,"high_temperature,poor_air_quality"
19412,2024-11-17,A90,0,low,9,none
402,2023-05-10,A90,0,low,19,high_temperature
15005,2024-08-17,506096,0,low,12,none
11382,2023-05-01,383876,0,low,20,high_temperature
18589,2024-03-29,626491,0,low,15,none
17514,2024-10-10,590360,0,low,9,none
15111,2024-07-03,509640,1,low,0,high_temperature
7595,2023-12-15,256029,0,low,20,none
9376,2024-10-14,A90,0,low,15,none
8777,2023-01-31,A90,0,low,14,none
2117,2024-01-27,70975,0,low,11,none
10225,2023-07-14,345229,0,low,17,none
24813,2024-01-10,A90,0,low,17,none
18201,2023-06-23,A90,0,low,14,none
15510,2024-11-29,523047,0,low,14,none
3196,2024-06-05,107429,0,low,10,none
10412,2024-03-19,A90,0,low,14,heavy_rainfall
10622,2024-05-11,A90,0,low,10,high_temperature
22279,2024-07-15,A90,0,low,18,none
8947,2023-09-21,A90,0,low,15,none
5712,2023-03-31,192422,0,low,16,none
24973,2024-05-19,841005,0,low,12,high_temperature
20144,2024-10-14,678684,0,low,10,none
6463,2023-12-26,A90,0,low,17,heavy_rainfall
14252,2023-11-06,A90,0,low,17,none
21283,2024-03-14,A90,0,low,17,none
13193,2023-12-03,444932,0,low,19,none
335,2023-07-24,A90,0,low,16,"high_temperature,heavy_rainfall"
13186,2024-07-21,A90,0,low,19,poor_air_quality
13559,2024-02-18,457490,0,low,16,none
21032,2023-05-19,A90,0,low,20,high_temperature
10471,2024-03-01,353383,1,low,0,none
3928,2023-06-25,A90,0,low,7,high_temperature
23268,2023-09-14,A90,0,low,12,none
12397,2023-05-24,418003,0,low,15,high_temperature
14838,2023-08-05,500457,0,low,17,none
21682,2024-11-14,730654,0,low,7,none
13458,2024-02-06,454037,0,low,8,none
18676,2023-12-20,629385,0,low,10,none
4823,2023-11-27,162412,0,low,10,none
9534,2024-03-15,321767,0,low,8,none
2834,2024-08-26,95174,0,low,8,none
16200,2023-09-30,A90,0,low,8,none
16097,2024-10-14,542746,0,low,8,none
10567,2023-10-30,A90,0,low,11,none
2718,2024-10-06,A90,0,low,20,none
13932,2024-07-08,470157,0,low,19,none
17509,2023-06-08,A90,0,low,9,high_temperature
1477,2023-09-12,49360,1,low,0,none
6834,2024-12-28,230398,0,low,14,none
15610,2024-02-16,A90,0,low,13,none
6619,2023-10-23,223109,0,low,8,none
15940,2024-03-14,A90,0,low,13,none
17519,2023-04-28,A90,0,low,16,poor_air_quality
10262,2024-12-10,346462,0,low,15,none
7071,2023-05-23,A90,0,low,16,high_temperature
4529,2024-07-04,152490,0,low,15,high_temperature
19524,2024-03-04,A90,0,low,15,none
11839,2024-07-26,A90,0,low,13,none
291,2023-12-09,9646,0,low,15,none
15314,2023-09-30,516479,0,low,7,none
338,2023-06-10,A90,0,low,17,high_temperature
14188,2024-08-28,A90,0,low,7,none
3801,2023-12-14,A90,0,low,7,none
15390,2024-03-29,A90,0,low,11,none
8471,2023-02-28,285720,0,low,18,heavy_rainfall
14296,2023-05-03,482383,0,low,8,high_temperature
8190,2024-03-03,A90,0,low,18,none
5616,2023-08-10,A90,0,low,10,none
20006,2024-07-03,674002,0,low,11,none
22147,2024-10-22,746325,0,low,17,none
17561,2024-10-31,A90,0,low,7,none
23441,2024-07-20,789764,0,low,19,none
19424,2023-07-31,654497,0,low,16,poor_air_quality
20726,2024-08-27,698290,0,low,11,none
2369,2024-11-24,79570,0,low,9,none
2552,2023-08-07,A90,0,low,11,none
24740,2024-11-12,A90,0,low,18,none
22717,2024-10-06,765434,0,low,12,none
7482,2023-05-13,A90,0,low,17,high_temperature
15847,2023-10-11,534193,0,low,10,none
22380,2024-07-22,A90,0,low,11,none
20107,2024-08-22,677350,0,low,13,none
21256,2024-09-13,A90,0,low,13,none
7937,2023-12-09,A90,0,low,18,none
6518,2023-07-01,A90,0,low,8,none
1564,2024-03-10,52386,0,low,16,none
16631,2023-05-02,A90,0,low,12,high_temperature
4411,2024-07-18,A90,0,low,16,none
21123,2024-10-05,711744,0,low,9,none
19121,2023-05-09,644380,0,low,7,high_temperature
22271,2023-01-15,A90,0,low,10,none
21643,2023-06-01,729303,0,low,19,high_temperature
9256,2024-07-04,A90,0,low,13,high_temperature
6509,2024-08-03,219350,0,low,8,none
13902,2024-07-10,469141,0,low,9,none
10663,2023-07-12,A90,0,low,9,none
884,2024-11-04,A90,0,low,8,none
4622,2023-08-25,155610,0,low,13,none
10181,2024-05-05,343732,0,low,11,high_temperature
8194,2023-06-13,A90,0,low,15,high_temperature
14982,2024-11-29,505296,0,low,9,none
5484,2024-06-18,A90,0,low,8,high_temperature
11457,2024-01-08,386502,0,low,12,none
9329,2024-11-29,315003,0,low,13,none
15595,2024-07-05,A90,0,low,12,none
12504,2023-09-30,A90,0,low,14,none
7411,2024-05-19,A90,0,low,17,high_temperature
11851,2023-01-21,A90,0,low,9,none
9555,2023-05-03,A90,0,low,13,high_temperature
4207,2023-04-01,141704,0,low,7,high_temperature
10575,2023-08-13,A90,0,low,10,none
9029,2023-01-20,A90,0,low,20,none
1485,2024-06-17,A90,0,low,19,high_temperature
17975,2024-03-15,A90,0,low,11,none
20968,2024-10-17,706514,0,low,7,none
17893,2023-10-08,603014,0,low,17,none
20376,2023-08-25,A90,0,low,14,none
24138,2024-03-06,813037,0,low,14,none
21204,2024-09-29,A90,0,low,14,none
3038,2023-09-28,102085,0,low,12,none
9522,2023-09-29,A90,0,low,16,heavy_rainfall
7358,2023-08-27,248020,0,low,7,none
5323,2024-10-17,A90,0,low,13,none
17835,2024-10-22,601120,0,low,10,none
13563,2023-03-15,A90,0,low,13,none
13576,2024-05-27,458069,0,low,12,high_temperature
18586,2024-12-26,626399,0,low,18,none
4744,2024-05-20,A90,0,low,14,high_temperature
10623,2024-07-01,A90,0,low,13,poor_air_quality
23047,2024-09-08,776491,0,low,16,none
537,2023-11-02,A90,0,low,18,none
2346,2023-05-04,A90,0,low,15,high_temperature
10666,2024-09-11,360096,0,low,13,none
20909,2023-04-27,A90,0,low,12,high_temperature
17664,2024-12-23,A90,0,low,17,heavy_rainfall
16957,2024-01-02,A90,0,low,9,none
1309,2024-02-25,A90,0,low,20,none
2704,2023-03-11,90773,0,low,19,none
14375,2024-12-31,A90,0,low,14,none
13725,2024-03-28,A90,0,low,8,none
9030,2023-04-21,A90,0,low,20,none
1365,2023-12-28,A90,0,low,7,none
6472,2024-04-03,A90,0,low,20,none
9166,2023-03-09,309398,0,low,11,none
12025,2023-05-03,405630,0,low,9,high_temperature
12712,2024-06-18,A90,0,low,9,high_temperature
2301,2023-08-19,A90,0,low,16,none
8298,2024-05-17,A90,0,low,8,high_temperature
21805,2024-12-10,734762,0,low,13,none
6352,2024-08-19,A90,0,low,18,none
17458,2024-08-20,A90,0,low,11,heavy_rainfall
9443,2023-07-29,318739,0,low,13,none
23295,2023-10-20,A90,0,low,19,none
13085,2023-01-07,441194,0,low,17,none
23023,2024-04-08,A90,0,low,14,none
6850,2023-06-04,230892,0,low,7,high_temperature
8254,2024-04-19,A90,0,low,7,poor_air_quality
20796,2024-04-13,A90,0,low,7,none
19420,2024-01-06,654374,0,low,15,none
435,2024-09-10,A90,0,low,18,none
23976,2023-05-28,807523,1,low,0,high_temperature
10212,2023-06-09,A90,0,low,16,high_temperature
8771,2023-12-07,A90,0,low,10,none
8225,2024-12-23,A90,0,low,8,none
17664,2024-10-24,A90,0,low,15,none
240,2024-08-06,A90,0,low,10,none
11308,2024-05-21,381459,0,low,19,high_temperature
23614,2023-08-26,795522,0,low,11,heavy_rainfall
6791,2023-10-07,228962,1,low,0,none
21709,2023-07-30,A90,0,low,16,high_temperature
21201,2024-02-07,714329,0,low,15,none
6368,2023-12-27,214531,0,low,7,none
6353,2024-09-08,A90,0,low,7,none
10739,2024-04-07,A90,0,low,15,none
24750,2023-04-28,A90,0,low,18,none
18755,2024-02-07,632095,0,low,8,none
17703,2024-02-06,A90,0,low,20,none
17343,2023-02-11,584537,0,low,11,none
19328,2024-07-23,A90,0,low,14,none
23880,2023-09-05,A90,0,low,16,none
9051,2024-07-03,A90,0,low,11,none
6823,2023-08-06,230016,0,low,14,none
20516,2023-06-11,691300,0,low,17,high_temperature
19430,2024-07-11,A90,0,low,15,none
19762,2024-06-06,A90,0,low,10,high_temperature
7655,2024-05-17,A90,0,low,11,high_temperature
22052,2023-01-15,743083,0,low,10,none
5054,2023-12-23,A90,0,low,11,none
5796,2024-03-10,195220,0,low,17,none
13483,2024-04-06,A90,0,low,15,high_temperature
13061,2023-03-15,440386,0,low,19,none
24460,2024-01-14,823845,0,low,16,none
7114,2023-08-27,239793,0,low,13,none
7639,2023-06-25,257534,0,low,8,"high_temperature,poor_air_quality"
24740,2023-09-24,A90,0,low,19,none
23968,2024-02-11,807258,0,low,13,none
1037,2023-05-12,34525,0,low,16,high_temperature
16771,2023-04-17,A90,0,low,7,none
21332,2023-07-20,718892,0,low,14,high_temperature
524,2024-04-13,17318,0,low,11,high_temperature
6490,2023-09-10,A90,0,low,15,none
20041,2024-12-02,675174,0,low,15,none
9933,2024-05-27,335386,0,low,12,high_temperature
18598,2023-03-02,A90,0,low,12,none
11072,2023-02-08,A90,0,low,15,none
24115,2023-06-08,812239,0,low,9,high_temperature
21700,2023-04-22,A90,0,low,9,high_temperature
19438,2024-04-16,A90,0,low,8,none
6544,2023-08-03,A90,0,low,9,none
24745,2024-12-15,A90,0,low,17,none
12928,2023-09-09,435867,0,low,19,none
2076,2023-04-20,69579,0,low,16,high_temperature
19337,2024-05-01,A90,0,low,15,high_temperature
20162,2024-11-17,A90,0,low,16,none
11761,2024-04-26,A90,0,low,19,none
23763,2024-09-20,800445,1,low,0,none
6866,2024-11-18,231416,0,low,8,none
12492,2024-11-21,A90,0,low,17,none
24105,2023-06-20,811914,0,low,15,high_temperature
15844,2024-06-06,534103,0,low,16,high_temperature
10761,2024-03-09,A90,0,low,20,none
24933,2023-05-09,A90,0,low,20,high_temperature
18949,2023-12-09,638533,0,low,9,none
9302,2024-02-14,A90,0,low,15,none
2169,2023-06-10,A90,0,low,14,high_temperature
22621,2024-10-15,762232,0,low,11,heavy_rainfall
24201,2024-09-01,A90,0,low,10,none
9966,2024-12-18,A90,0,low,17,none
14636,2024-05-02,493681,0,low,20,high_temperature
6942,2024-04-12,233953,0,low,15,high_temperature
12913,2023-02-15,435347,0,low,13,none
13211,2024-04-14,A90,0,low,9,poor_air_quality
9567,2023-05-27,A90,0,low,19,high_temperature
23145,2023-02-22,A90,0,low,18,none
14211,2024-10-26,479529,0,low,20,none
1486,2024-04-05,A90,0,low,16,none
16564,2024-12-10,558394,0,low,20,none
10635,2023-06-07,A90,0,low,20,none
13419,2024-04-26,A90,0,low,7,heavy_rainfall
22277,2023-04-24,A90,0,low,15,high_temperature
13080,2023-05-03,A90,0,low,9,high_temperature
5885,2023-09-08,198245,0,low,19,none
13812,2024-04-21,466130,0,low,7,high_temperature
20554,2023-03-24,A90,0,low,18,none
24177,2024-05-31,814332,0,low,10,high_temperature
3330,2023-04-12,A90,0,low,16,high_temperature
21750,2024-03-11,A90,0,low,18,none
6664,2023-05-04,224673,0,low,7,high_temperature
6177,2024-06-11,207957,0,low,8,high_temperature
11575,2024-10-17,A90,0,low,9,none
3479,2024-07-26,117072,0,low,10,none
16927,2024-05-16,570507,0,low,19,high_temperature
7587,2024-12-15,255770,0,low,14,none
19778,2023-12-03,666388,0,low,15,none
12661,2024-01-06,426868,0,low,8,none
21097,2023-07-03,710888,0,low,10,none
7186,2024-05-02,A90,0,low,16,high_temperature
13709,2023-01-03,A90,0,low,15,none
13146,2023-07-10,443375,0,low,19,none
10406,2024-02-20,351213,1,low,0,none
19722,2023-11-01,664539,0,low,14,none
6143,2023-10-29,206803,0,low,16,none
13229,2023-12-28,446219,0,low,13,none
14008,2023-01-10,A90,0,low,17,none
23289,2023-03-21,784604,0,low,11,none
13667,2023-10-18,A90,0,low,12,none
2290,2023-11-11,76765,0,low,19,heavy_rainfall
11556,2023-11-24,A90,0,low,12,none
5766,2024-02-21,194240,0,low,18,none
785,2024-01-25,26071,0,low,11,none
22251,2023-12-09,749885,1,low,0,none
13027,2024-07-18,A90,0,low,9,none
6576,2023-09-06,A90,0,low,19,none
4235,2024-03-09,A90,0,low,11,none
6839,2023-07-31,230544,0,low,10,none
3150,2024-07-24,A90,0,low,7,poor_air_quality
20579,2023-04-07,A90,0,low,13,high_temperature
21062,2024-04-20,A90,0,low,19,high_temperature
9473,2024-06-27,A90,0,low,19,high_temperature
17119,2024-03-26,577140,0,low,7,none
24386,2024-01-15,821374,0,low,15,none
17391,2024-01-15,A90,0,low,20,heavy_rainfall
24484,2023-12-03,824624,0,low,16,none
21899,2023-07-22,737869,0,low,9,high_temperature
5561,2024-08-15,187389,0,low,10,none
12927,2024-12-04,A90,0,low,17,none
5947,2023-11-10,A90,0,low,9,none
12882,2023-11-07,434296,0,low,17,none
3645,2024-07-22,122700,0,low,14,none
4241,2023-12-23,A90,0,low,7,poor_air_quality
10658,2023-01-06,A90,0,low,8,none
10174,2023-05-12,A90,0,low,7,high_temperature
8836,2023-08-30,A90,0,low,13,none
13423,2023-10-26,452846,0,low,16,none
20758,2024-12-18,699411,0,low,14,none
18229,2024-08-24,A90,0,low,9,none
6292,2024-07-25,A90,0,low,16,high_temperature
11449,2023-02-10,A90,0,low,7,none
15686,2024-01-14,528837,0,low,19,heavy_rainfall
9512,2023-08-06,321032,0,low,18,none
15497,2024-12-20,522603,1,low,0,none
22946,2024-03-16,A90,0,low,20,none
3714,2024-12-14,125078,0,low,7,none
20951,2023-07-12,A90,0,low,10,none
3551,2024-02-08,119524,0,low,9,none
16785,2023-02-18,565729,0,low,20,none
12400,2023-02-27,418088,0,low,9,heavy_rainfall
3356,2024-02-29,112864,0,low,11,none
18693,2023-02-18,629924,0,low,20,none
8870,2023-04-02,A90,0,low,19,none
19628,2024-08-20,A90,0,low,17,none
5784,2024-11-12,A90,0,low,17,none
15595,2023-01-16,525803,0,low,8,none
18082,2023-06-08,A90,0,low,17,high_temperature
24290,2024-08-04,818135,0,low,7,none
5349,2023-05-30,180242,0,low,15,high_temperature
4427,2024-11-30,A90,0,low,20,none
22758,2024-07-21,A90,0,low,14,high_temperature
2517,2023-02-04,A90,0,low,20,none
21724,2024-01-10,732052,0,low,15,poor_air_quality
19405,2024-06-21,A90,0,low,18,high_temperature
10489,2023-07-14,353986,0,low,11,none
12617,2024-12-01,A90,0,low,7,none
2813,2023-08-04,94452,0,low,17,none
20720,2024-09-06,A90,0,low,16,none
21992,2024-04-05,A90,0,low,9,none
13514,2024-06-07,A90,0,low,19,heavy_rainfall
14657,2023-07-06,494405,0,low,9,none
19658,2023-12-08,A90,0,low,16,none
23390,2024-02-20,A90,0,low,15,none
2978,2024-04-14,A90,0,low,14,high_temperature
7616,2024-08-04,256756,0,low,7,none
10856,2024-03-08,366405,0,low,9,poor_air_quality
4020,2024-06-11,A90,0,low,20,high_temperature
11986,2023-05-27,404295,0,low,17,high_temperature
20682,2024-03-11,696850,0,low,15,none
24647,2024-10-10,A90,0,low,7,none
8446,2024-09-19,A90,0,low,10,none
652,2024-04-08,A90,0,low,20,"high_temperature,poor_air_quality"
8560,2023-01-25,A90,0,low,14,none
9042,2024-03-18,A90,0,low,10,none
5898,2023-05-19,198687,0,low,19,high_temperature
13945,2024-04-03,A90,0,low,19,none
10409,2023-11-26,A90,0,low,9,none
5828,2024-07-21,196283,0,low,10,poor_air_quality
5726,2023-04-20,192881,1,low,0,none
24954,2024-03-24,A90,0,low,9,none
17741,2023-12-03,A90,0,low,18,poor_air_quality
23153,2024-06-09,A90,0,low,15,"high_temperature,poor_air_quality"
8036,2024-08-31,A90,0,low,19,none
24248,2023-01-07,A90,0,low,18,none
14214,2024-08-19,479627,0,low,16,poor_air_quality
11457,2024-05-01,386508,0,low,8,high_temperature
5886,2023-10-16,A90,0,low,19,none
21496,2024-06-02,724460,0,low,10,high_temperature
7506,2024-11-11,253112,0,low,17,none
21854,2024-03-13,736376,0,low,14,none
8364,2024-01-30,A90,0,low,7,none
18481,2024-04-02,A90,0,low,16,none
19193,2023-03-28,A90,0,low,8,none
900,2024-04-28,A90,0,low,14,high_temperature
13566,2023-09-09,A90,0,low,20,none
16544,2023-07-23,A90,0,low,7,none
16207,2023-02-04,546382,0,low,17,none
1075,2024-09-12,35806,0,low,8,none
8947,2024-09-05,301876,0,low,18,none
2065,2024-02-15,A90,0,low,9,none
2496,2024-09-11,A90,0,low,13,none
2623,2023-08-12,A90,0,low,9,none
14108,2023-05-21,A90,0,low,12,high_temperature
7533,2024-09-19,253953,0,low,20,none
2506,2024-07-15,A90,0,low,9,none
8085,2024-10-21,A90,0,low,14,none
3036,2024-08-31,A90,0,low,17,none
19926,2023-11-06,671353,0,low,13,none
9101,2023-02-27,307183,0,low,7,none
3497,2023-01-28,117648,0,low,19,none
9404,2023-10-03,317478,0,low,14,none
15555,2024-04-25,A90,0,low,18,high_temperature
13462,2024-11-11,A90,0,low,13,none
17423,2023-03-04,A90,0,low,15,none
4237,2024-09-06,A90,0,low,12,heavy_rainfall
20303,2024-07-22,A90,0,low,7,none
3027,2023-07-17,101714,0,low,13,high_temperature
5885,2023-03-20,A90,0,low,12,none
5238,2024-01-16,A90,0,low,10,none
267,2024-09-16,A90,0,low,19,none
13524,2024-08-29,456292,0,low,8,none
4773,2023-08-08,160697,0,low,7,none
13149,2024-11-27,A90,0,low,15,none
17491,2023-09-11,589563,0,low,9,none
8027,2023-09-10,A90,0,low,18,none
10921,2024-04-27,A90,0,low,12,none
13355,2024-02-21,A90,0,low,20,none
12890,2024-12-21,434601,1,low,0,none
15166,2023-12-23,A90,0,low,20,none
23036,2023-05-01,776083,0,low,15,high_temperature
9156,2023-03-21,309047,0,low,15,none
3990,2024-04-28,A90,0,low,12,none
16111,2023-11-01,A90,0,low,12,heavy_rainfall
3940,2024-10-02,132653,0,low,11,none
4616,2023-12-06,155423,0,low,12,none
20259,2024-03-09,A90,0,low,18,none
13889,2023-05-29,A90,0,low,8,high_temperature
19444,2024-06-14,A90,0,low,15,high_temperature
2169,2023-03-10,72736,0,low,18,none
5165,2023-11-06,173924,0,low,14,none
13052,2023-06-12,A90,0,low,10,high_temperature
18777,2024-06-20,632831,0,low,13,heavy_rainfall
12854,2024-05-21,433332,0,low,9,high_temperature
820,2024-01-15,A90,0,low,9,none
7585,2023-07-22,255672,0,low,11,none
6975,2023-01-22,235056,0,low,10,heavy_rainfall
9725,2024-06-04,A90,0,low,20,"high_temperature,heavy_rainfall"
20128,2024-10-31,678102,0,low,11,none
15945,2024-06-16,537559,0,low,14,high_temperature
3380,2024-07-16,A90,0,low,9,none
17421,2023-04-19,587231,0,low,13,none
7921,2024-10-31,A90,0,low,17,none
20670,2024-10-19,696464,0,low,16,none
503,2023-10-31,A90,0,low,13,none
24631,2024-12-30,A90,0,low,9,none
9439,2024-02-10,A90,0,low,13,none
21824,2024-08-16,735396,0,low,17,none
3391,2023-01-26,114073,0,low,19,none
16014,2023-09-18,A90,0,low,15,poor_air_quality
2300,2024-07-19,77135,0,low,19,high_temperature
16128,2023-02-13,543717,0,low,19,none
10524,2024-11-29,355215,0,low,20,none
10316,2023-11-16,348221,0,low,18,none
1606,2024-10-24,A90,0,low,15,none
12869,2023-07-20,A90,0,low,7,none
8749,2024-11-20,295250,0,low,15,none
24833,2024-03-20,836263,0,low,15,poor_air_quality
5090,2024-08-31,171369,0,low,11,none
20866,2023-03-14,A90,0,low,20,none
12044,2024-01-29,A90,0,low,13,none
14678,2023-05-17,A90,0,low,17,high_temperature
24026,2023-04-18,A90,0,low,20,poor_air_quality
24160,2024-06-22,813777,0,low,17,high_temperature
11664,2024-12-27,393435,0,low,17,none
16896,2023-10-19,A90,0,low,12,none
7818,2023-08-07,263574,0,low,16,none
24982,2023-09-03,A90,0,low,12,none
12486,2023-08-06,420859,0,low,13,none
19187,2023-11-23,646509,0,low,13,none
305,2023-10-28,A90,0,low,12,poor_air_quality
14828,2023-08-22,500119,0,low,18,none
18443,2023-01-20,A90,0,low,18,poor_air_quality
24282,2024-03-25,817874,0,low,11,none
21740,2024-12-05,A90,0,low,10,heavy_rainfall
2394,2023-09-06,80374,0,low,13,none
20523,2023-07-06,691550,0,low,14,none
17318,2024-08-18,A90,0,low,11,none
11212,2023-04-14,378287,0,low,19,high_temperature
23110,2023-06-30,A90,0,low,10,high_temperature
4203,2023-01-11,141567,0,low,12,none
18062,2024-04-05,A90,0,low,13,none
2919,2023-11-05,A90,0,low,18,none
20901,2023-08-01,A90,0,low,8,none
19294,2023-08-27,A90,0,low,8,none
15862,2024-07-20,A90,0,low,16,high_temperature
16525,2023-07-22,557062,0,low,16,high_temperature
12632,2024-11-11,425840,0,low,15,none
15350,2024-10-14,A90,0,low,8,none
21856,2023-07-20,A90,0,low,9,none
10843,2024-08-27,365976,0,low,12,none
24143,2023-08-06,A90,0,low,14,none
520,2024-04-03,A90,0,low,16,high_temperature
24943,2023-04-06,839990,0,low,16,none
23751,2023-12-21,A90,0,low,10,none
10697,2023-11-20,A90,0,low,12,none
21959,2023-08-16,739910,0,low,18,none
17257,2023-09-30,A90,0,low,16,none
18327,2023-01-16,A90,0,low,9,none
518,2024-05-23,A90,0,low,15,high_temperature
16127,2023-09-04,543693,0,low,15,none
1710,2023-01-09,A90,0,low,8,none
7236,2024-09-04,244035,0,low,16,none
1013,2023-11-27,A90,0,low,12,none
22638,2024-07-16,762810,0,low,10,none
8459,2023-01-16,A90,0,low,18,none
4658,2024-02-12,A90,0,low,14,heavy_rainfall
22764,2024-09-27,767030,0,low,18,none
24784,2024-03-28,A90,0,low,17,none
21334,2023-08-04,A90,0,low,8,none
14638,2023-12-22,493734,0,low,12,none
17867,2023-12-04,A90,0,low,15,none
18940,2024-05-24,A90,0,low,16,high_temperature
11925,2023-03-26,402198,0,low,13,none
16615,2024-10-21,560070,1,low,0,none
10567,2024-10-17,A90,0,low,13,none
21763,2024-10-13,733365,0,low,9,heavy_rainfall
12641,2024-06-08,A90,0,low,19,none
18931,2024-04-01,637916,0,low,10,none
2593,2024-07-23,87039,0,low,7,none
18542,2024-11-14,A90,0,low,17,none
24636,2023-01-31,829681,0,low,14,none
6413,2023-12-02,A90,0,low,12,none
9981,2023-03-13,A90,0,low,14,none
23338,2023-07-02,A90,0,low,7,none
24796,2023-10-26,A90,0,low,10,none
1351,2023-04-08,45171,0,low,10,none
16281,2024-07-01,A90,0,low,16,none
365,2024-01-04,12093,0,low,16,none
3395,2023-11-23,114233,0,low,7,none
2764,2023-04-21,A90,0,low,17,none
3978,2023-03-19,A90,0,low,8,none
6218,2024-09-24,A90,0,low,12,none
5144,2024-08-10,173232,0,low,15,none
8396,2024-07-13,A90,0,low,12,high_temperature
941,2024-11-07,A90,0,low,15,none
1527,2023-08-26,A90,0,low,15,none
11199,2024-02-05,377883,0,low,7,none
15641,2023-12-15,527311,0,low,8,none
23395,2024-06-03,A90,0,low,16,high_temperature
7310,2023-06-01,246447,0,low,9,high_temperature
15346,2024-12-18,517513,0,low,11,none
10061,2024-06-05,339744,0,low,8,high_temperature
4265,2024-03-29,143697,0,low,12,none
18413,2024-05-10,620612,0,low,18,high_temperature
13609,2024-10-03,A90,0,low,13,none
1914,2023-07-17,64163,0,low,8,high_temperature
11191,2023-10-14,A90,0,low,12,none
11757,2023-03-03,A90,0,low,17,none
16923,2024-08-24,A90,0,low,13,none
9932,2024-03-19,335348,0,low,16,none
7705,2023-06-20,259776,0,low,15,high_temperature
3021,2024-04-23,101513,0,low,9,high_temperature
18365,2024-05-13,619033,0,low,12,high_temperature
11017,2023-04-03,A90,0,low,11,none
17791,2023-01-23,599634,0,low,9,none
16299,2024-05-19,549508,0,low,15,high_temperature
19239,2024-12-22,648267,0,low,14,none
15854,2023-07-31,534443,0,low,10,poor_air_quality
24602,2023-04-27,828511,0,low,10,high_temperature
3517,2023-09-13,A90,0,low,14,none
14271,2024-05-09,A90,0,low,7,high_temperature
22160,2023-04-15,746756,0,low,12,high_temperature
16405,2024-04-01,553094,0,low,18,high_temperature
3021,2024-02-14,A90,0,low,15,none
1967,2023-10-06,A90,0,low,12,none
6124,2023-09-20,A90,0,low,13,none
14980,2024-06-08,A90,0,low,11,"high_temperature,heavy_rainfall"
10670,2024-11-08,A90,0,low,19,none
18695,2023-02-25,A90,0,low,10,none
19308,2024-05-06,650610,0,low,12,high_temperature
1725,2024-02-01,57846,0,low,18,none
24299,2024-02-18,818447,0,low,18,none
23386,2023-05-29,A90,0,low,7,high_temperature
23245,2024-11-23,A90,0,low,10,none
19924,2023-08-22,A90,0,low,10,none
21302,2024-01-07,717842,0,low,8,none
7596,2024-08-28,256081,0,low,20,none
20182,2023-07-02,679963,0,low,20,high_temperature
6765,2023-04-01,228067,0,low,15,none
18734,2023-12-17,A90,0,low,9,none
2058,2024-12-01,A90,0,low,10,none
17577,2024-09-24,A90,0,low,14,none
19107,2024-08-27,A90,0,low,17,none
11233,2024-02-29,A90,0,low,13,none
7360,2023-01-24,248069,0,low,12,none
12377,2023-12-13,417349,0,low,15,none
9846,2024-02-02,A90,0,low,8,none
2327,2024-02-12,78107,0,low,8,none
16995,2024-10-24,A90,0,low,17,none
5155,2023-03-06,173559,0,low,13,poor_air_quality
7303,2024-04-18,A90,0,low,7,none
21307,2023-05-03,718008,0,low,13,high_temperature
6937,2023-08-29,A90,0,low,16,none
22184,2023-02-28,747591,0,low,19,heavy_rainfall
22539,2024-08-16,A90,0,low,9,none
14472,2023-12-17,A90,0,low,9,none
18745,2023-08-04,631743,0,low,16,none
20682,2024-04-06,696852,0,low,12,none
1041,2023-07-13,A90,0,low,11,heavy_rainfall
20319,2024-11-19,684671,0,low,20,none
5833,2023-02-20,196406,0,low,11,none
16846,2023-06-17,A90,0,low,13,high_temperature
17981,2023-05-12,A90,0,low,19,high_temperature
20312,2023-02-14,684418,0,low,17,none
7685,2024-12-10,259121,0,low,13,none
2427,2023-01-10,81414,0,low,11,none
11688,2024-10-05,A90,0,low,17,none
9675,2024-12-21,326570,0,low,20,none
24624,2024-02-12,829294,0,low,12,none
24282,2024-10-30,817884,0,low,14,none
18282,2023-05-28,616189,0,low,20,high_temperature
20650,2023-07-02,695814,0,low,9,high_temperature
5664,2023-04-14,190868,0,low,16,high_temperature
98,2024-02-09,A90,0,low,14,none
10298,2023-08-10,A90,0,low,7,none
18784,2023-02-22,A90,0,low,14,poor_air_quality
10094,2024-02-29,340828,0,low,11,none
6914,2023-03-21,232978,0,low,10,none
11810,2024-04-15,A90,0,low,8,none
4741,2024-07-21,A90,0,low,9,none
16941,2024-03-06,A90,0,low,11,none
533,2023-10-22,A90,0,low,7,none
21841,2023-03-24,735938,0,low,15,none
2575,2024-11-03,86466,0,low,14,none
14816,2024-11-20,499721,0,low,18,none
18080,2023-04-14,609371,0,low,9,none
16449,2023-09-28,554517,0,low,12,none
12173,2023-11-27,410614,0,low,12,none
19858,2023-08-03,A90,0,low,9,none
22428,2023-01-20,755898,0,low,9,none
8856,2023-06-14,298824,0,low,17,high_temperature
14030,2023-02-18,473361,0,low,20,none
