region_id,cluster,latitude,longitude,mean_cases,outbreak_rate,population,cases_per_capita,monsoon_ratio
264,2,22.521511,70.065182,2.011499890996294,0.041257902768694135,416623,0.38935546636450447,0.4531808821935624
265,2,22.454739,70.063883,1.1659681018997332,0.03859343530564477,54245,0.7559195448148939,0.3571261845852201
266,2,22.580682,70.100343,1.1902662093744896,0.034514671457346616,75713,0.6773922301562716,0.3542648067688086
267,2,32.743823,74.852471,1.4970040309401895,0.04450375857936594,200048,0.49892151620413716,0.41542044172761344
268,2,32.670858,74.866711,1.5253405994550409,0.029536784741144413,234717,0.4557105254453884,0.42792326104819406
269,2,32.745072,74.812751,2.10595413193877,0.046303862286866046,405343,0.4167375687283231,0.46745990688049666
270,2,23.769619,86.18749,1.2757136631074308,0.04167574634996731,121711,0.5753948442375123,0.38316679477325133
271,2,23.682141,86.200745,1.4821428571428572,0.03778310104529617,211969,0.4750929922982275,0.4310376492194674
272,2,23.619152,86.177125,2.0071424676953273,0.043563600676080914,433967,0.37589260529121227,0.46987559080784486
273,2,19.068186,77.250991,1.6768392370572207,0.04871934604904632,267843,0.4558573187629561,0.440414676156121
274,2,19.142829,77.324898,1.6470075695692425,0.043620323476556117,241814,0.48184321577502454,0.4402380558770045
275,2,19.129654,77.244637,1.5138238815717862,0.04098182213998041,184726,0.5316774307832043,0.4196865113603681
276,2,11.315086,75.736211,1.475873725532959,0.041600785126219945,204739,0.4843074649234128,0.40495012929442187
277,2,11.20055,75.912019,1.775070852408982,0.046108567691301505,295540,0.44877151550007127,0.44940128953024255
278,2,11.252786,75.789352,1.3830251459117437,0.044182621502209134,168287,0.5155021100208894,0.40049692380501656
279,2,16.666848,74.23777,1.5828060222561642,0.04325769146847044,258358,0.44168290431807417,0.43191921976772235
280,2,16.611152,74.281026,2.2051016514961574,0.04801874965934485,464545,0.3905980305371861,0.4676454594888526
281,2,16.693881,74.32021,1.7096158044095175,0.03241650294695481,288438,0.4401257869748885,0.447491062308478
282,2,14.372022,79.966951,1.9435351882160392,0.03431533006001091,356477,0.4257684808251104,0.4358333801156459
283,2,14.48154,80.035598,1.1909487459105779,0.04389312977099236,106804,0.5758828387799936,0.35988646248225975
284,2,14.361777,80.044177,1.7107442519341833,0.04680178707638662,344339,0.3850088000229967,0.45487261146496816
285,2,17.332108,76.868604,1.2228391029827999,0.029555845852384063,83143,0.6676963372789567,0.3615970089464548
286,2,17.389058,76.84355,1.3214713896457766,0.04,208434,0.42844543391642187,0.3935670103092784
287,2,17.36382,76.891609,1.1420476216422384,0.03329155996294884,69509,0.6737386343157227,0.34693001288106484
288,2,26.429413,74.670317,1.4081354824656938,0.04024177739054672,173102,0.5156078983184648,0.4051044083526682
289,2,26.473581,74.649054,1.6204490952692392,0.03727926749509483,244516,0.47035525063255096,0.43655197928227896
290,2,26.493024,74.645362,1.875088560684506,0.050084473268298,333216,0.4328299418037436,0.46028424448513383
291,2,30.270377,78.086578,1.709137498637008,0.042143713880710934,267518,0.4650486503074701,0.43470494417862837
292,2,30.380883,78.029899,1.3729626601253748,0.04344508040337967,196664,0.46280056229450656,0.4041607114498968
293,2,30.371344,78.008118,1.5115873275533016,0.04465892360543105,283148,0.39451786974049236,0.425510424933266
294,2,11.272542,77.752462,1.9438997821350763,0.045642701525054466,409493,0.38153611180822433,0.449525090358914
295,2,11.353907,77.703473,1.7345914694011126,0.05034362386822298,258739,0.4835246430973807,0.4484797031726567
296,2,11.329749,77.734159,1.9578208337868728,0.032709263089147705,482113,0.33633003107418535,0.44840718296547505
297,2,23.588179,87.317838,1.7424927788980327,0.03542427380238705,385278,0.3590710435869816,0.4720085069118659
298,2,23.559218,87.322162,1.5654992101966339,0.043085135355956206,224854,0.4819085528257721,0.4263795142996312
299,2,23.519944,87.361284,1.2995527435365988,0.044289298570961054,157586,0.5045121798298816,0.3828849624375708
300,2,19.277829,73.115828,1.3505149021958263,0.03459924807933308,163220,0.5130745772341867,0.4138863113728971
301,2,19.331615,73.131858,1.2515250544662309,0.03910675381263617,127360,0.5504596474605167,0.37608251011793375
302,2,19.132579,73.06207,1.2287830918400697,0.04679158949776664,125858,0.5440511701334775,0.37084977170973893
303,2,28.730421,77.276141,1.2690778364834685,0.03703905441472847,141486,0.5255285343595357,0.3868240343347639
304,2,28.701124,77.237684,1.542849359847453,0.035685099427948785,237822,0.456704820836847,0.4317090395480226
305,2,28.749696,77.301941,1.1464850136239781,0.04005449591280654,58273,0.7243718218672661,0.35534008270355055
306,2,26.656511,88.462641,1.465082047647604,0.045794035871994765,270704,0.39521614216399176,0.40889302325581395
307,2,26.759256,88.417811,1.7320318464390883,0.032391754826044276,285025,0.44984919068608226,0.45505777162106853
308,2,26.825526,88.395315,1.483585996291853,0.04051695931944596,286981,0.38337437659519535,0.40673356121586357
309,2,23.190713,75.801053,2.1774896491610374,0.03955110045761604,460636,0.3883963300895835,0.48780365765179756
310,2,23.103892,75.780128,1.4756556349163077,0.04034676408047544,290146,0.3782316453113213,0.4161309391856942
311,2,23.151233,75.748656,1.8184395616378606,0.041600785126219945,301124,0.4533360162039321,0.46271699697178664
312,2,20.744772,72.952934,1.6566750081601567,0.057773909259057774,307042,0.40700345619374817,0.42976292112694553
313,2,20.840595,72.932803,1.1688460281137627,0.04543968617195162,92357,0.607644134663029,0.36375501072061156
314,2,20.786751,72.942512,1.436938163988014,0.04287660038136747,194187,0.488443800707718,0.406013042159539
315,2,28.661506,77.114933,1.5487106798233659,0.04170528266913809,220490,0.4832321382331324,0.40853250730402335
316,2,28.609354,77.198955,1.545924756356509,0.04840202537159035,287877,0.39856056336325923,0.41743264659271
317,2,28.620721,77.171335,2.2095612311722332,0.04840646147129448,417934,0.4266105780219552,0.48590975326631924
318,2,23.710505,87.03751,2.1927454931648604,0.04825445237187517,453157,0.39640563043853017,0.47449207689632905
319,2,23.674483,86.943415,1.3372181679555604,0.03430998801873434,169796,0.49564047204389994,0.39242516799022603
320,2,23.727535,86.935796,1.963166784721844,0.035797962186018634,432527,0.3686511265573096,0.4552191168715828
321,2,12.891349,74.867219,1.4021371715189184,0.038436375531566896,183635,0.4943456102099242,0.4031260935495159
322,2,12.74319,74.812519,1.5141751172173155,0.04296150910478683,298652,0.37982378546133355,0.4167566789083315
323,2,12.892758,74.908238,1.260201579950967,0.03285208390084446,100627,0.6281315974175794,0.3800795434895383
324,2,15.77015,74.527597,1.8077132882391447,0.045548767183067856,341698,0.4092645400792271,0.4431502715751358
325,2,15.881653,74.559905,2.09700272479564,0.03275204359673024,401279,0.41833045565356625,0.47911956549985707
326,2,15.872401,74.54022,1.7647186972387126,0.04591253199716791,443365,0.32477592359440016,0.44742770731105147
327,2,30.021234,77.603685,1.3766891891891893,0.04048605056669573,200800,0.4576759272570443,0.41229320034829414
328,2,29.93544,77.569248,1.6808394657944945,0.04279095121286454,316030,0.4040188125362341,0.42784407834998056
329,2,29.959544,77.552556,2.0920292225493404,0.03914513139243267,494216,0.35206544801037676,0.4556328668595106
330,2,12.883923,79.157298,2.242267479851884,0.0387715094750599,449824,0.4078154972958409,0.4869104861819418
331,2,12.919837,79.196473,2.3192590574775265,0.051702533369654045,493104,0.3910375005863266,0.48323976415869957
332,2,12.959288,79.05808,2.1781449370194665,0.04264136539615028,386959,0.44729534458126174,0.4872327642317128
333,2,22.798437,88.438443,1.9233787465940055,0.03493188010899183,484876,0.32885239719085846,0.47202153279501347
334,2,22.941187,88.411812,1.9206971677559912,0.03916122004357298,418416,0.370493419909106,0.4637459237204027
335,2,22.878899,88.480003,1.3500081739414747,0.04441174867854613,145108,0.5507809512302636,0.39370332996972757
336,2,20.610109,74.462545,1.2239277160897017,0.051817983888526015,86482,0.6563248549938878,0.3723039978654334
337,2,20.527338,74.544324,1.2013957038490894,0.035437793043288625,98107,0.6064377855649167,0.3634796024867269
338,2,20.531512,74.543352,1.6383176040586984,0.04004145982215918,287841,0.4224199102360757,0.44797389538174676
339,2,24.856612,84.927691,1.515447065874789,0.04113768866125429,220070,0.47347363572805606,0.4214064859423312
340,2,24.815215,84.97756,1.1650035443590163,0.04307759419815693,77582,0.6560369543979775,0.3537395862585416
341,2,24.875136,85.000562,1.201219512195122,0.03979747386759582,92772,0.6231296620853246,0.36451393609789257
342,2,13.01313,80.141195,1.7836085226963108,0.04702740995041142,368282,0.38088342552058607,0.4798973481608212
343,2,13.025779,80.05158,1.5531590413943355,0.03796296296296296,318617,0.3710214925323948,0.4362310200932777
344,2,13.130612,80.210885,1.9067117387274413,0.03533067989749741,405581,0.3771327915264698,0.45070341987876017
345,2,21.01511,75.537816,1.5639949871955539,0.03993897455456873,211700,0.5017629089494879,0.42508273819892006
346,2,20.991799,75.508672,1.2172466455765245,0.04499836369586561,78721,0.6810876425134844,0.37126982704543415
347,2,21.095252,75.512516,1.9161265726267633,0.036871630085507326,452312,0.34692828919646207,0.46269505158741436
348,2,15.873764,78.025692,1.252383287029471,0.04592253636215068,112906,0.5882329699630218,0.3719281457961811
349,2,15.766293,78.108208,1.211477730589132,0.04693455297832952,117730,0.5564128648275993,0.36492741899240483
350,2,15.854145,78.034574,1.5822660635456973,0.0413646520246335,342932,0.3572255026834135,0.4305297237721292
351,2,18.817976,79.474898,2.0874066808348317,0.03847201787368536,439043,0.3872430735274981,0.47484793901897826
352,2,18.823836,79.482436,1.1988348668808189,0.04344748734142756,90822,0.6282477213742749,0.3603088101725704
353,2,18.810666,79.48751,1.5207277877648853,0.04548673530533311,262034,0.4200510967933634,0.4348962997456747
354,2,24.534304,73.710972,1.5605258851126507,0.05187933009655774,262353,0.4306645412381436,0.43538294822945434
355,2,24.55202,73.803507,2.117698343504795,0.03590889276373147,374075,0.44670112186991406,0.4730734594107809
356,2,24.548798,73.712746,1.2138227765372256,0.0317520832198682,96205,0.6186502772800008,0.3828517587939699
357,2,22.550652,88.220589,1.796778055948623,0.04152606944595624,358738,0.3916784866195134,0.451976374375284
358,2,22.494775,88.251951,1.419370644599303,0.04110409407665505,212673,0.453947301045918,0.40794722307456277
359,2,22.486005,88.132026,1.26656503511733,0.049164261991615395,138149,0.5318372259036696,0.37736416781292986
360,2,30.387426,76.337519,1.6966726569732615,0.058650547296193435,317361,0.40652400606986794,0.4293417209615817
361,2,30.287901,76.389814,1.9928633689256918,0.04167574634996731,479364,0.3439743182050821,0.4722541140451588
362,2,30.456351,76.39107,1.2806587054910301,0.037842848574077104,126778,0.5647191109768276,0.38365904542938645
363,2,22.822282,88.368014,1.8835903863970789,0.04365360510109543,448571,0.34336309910605534,0.44978734484853744
364,2,22.789514,88.368553,2.2485020154700948,0.040418346225078984,455194,0.4049939328361068,0.46738050824874633
365,2,22.783249,88.352615,2.3189471963380743,0.047354367609394585,448394,0.42286151860488524,0.46773662938246074
366,2,14.516374,75.958105,1.6663032813692358,0.04142592390711872,345956,0.3736474632854443,0.4376042654803572
367,2,14.536898,75.973172,1.6101971892363003,0.03573374005882994,378842,0.33626899671213056,0.4368593755285681
368,2,14.557529,75.944836,1.6205262297761072,0.04472408345590238,281844,0.424394839195092,0.43204813607180076
369,2,20.75433,77.029859,1.4916362447556257,0.04200948073884379,234519,0.44590479008834344,0.4241881871644081
370,2,20.715297,77.045607,1.1525590014716303,0.04327682999945495,69717,0.6791063956301551,0.352343121955833
371,2,20.813333,76.963641,2.198157937762276,0.04043817101749414,498420,0.36732695059695125,0.49711168959960333
372,2,22.419724,88.442277,1.8113413304252999,0.043293347873500546,292594,0.46137774149001254,0.4477890490954517
373,2,22.405629,88.407856,1.657983651226158,0.0332425068119891,285789,0.42976436633137755,0.4391783073130649
374,2,22.386621,88.405585,1.3939443446060011,0.04465501279747318,218572,0.43756022017189244,0.4071021173529182
375,2,22.344582,82.803444,1.227973628289653,0.04173704571459707,82439,0.6730872391811252,0.375144200905138
376,2,22.299139,82.733996,1.1661394131122504,0.03507145194720192,94212,0.6004466320887744,0.35971189373743045
377,2,22.3477,82.702332,1.996350166149153,0.03933104537778504,420997,0.3831788217876788,0.46941170050207376
378,2,25.433757,78.59052,2.1036867614224257,0.05244241137069106,369713,0.4478664123459274,0.46882037741710025
379,2,25.446001,78.496511,1.552000436062357,0.04475089937861114,253117,0.4395145054082236,0.4313759921331741
380,2,25.505514,78.623598,1.1712978097417457,0.04647488285932222,77454,0.6600571470588128,0.36034234150425604
381,2,8.706062,78.061031,1.5448253310807127,0.03613275927843479,222852,0.4784933440340195,0.4436448301407556
382,2,8.68926,78.234337,1.486630724827098,0.042966835484397975,182118,0.5269535176157133,0.4083882783882784
383,2,8.821284,78.132325,1.6324860914148576,0.033435147812806806,365988,0.3503279250570525,0.44776318866726805
384,2,15.060402,76.895342,1.8127861347285807,0.04785262698931764,397923,0.3640695719475865,0.46058565329805784
385,2,15.215877,76.992985,1.72519042437432,0.034330794341675734,393961,0.34925640371898187,0.4489750867234311
386,2,15.162131,76.889699,1.967188096146509,0.04403989753093149,421633,0.377121097811394,0.4657689856758928
387,2,25.216945,86.938249,1.9591614484072966,0.03768037026953444,387375,0.40198234386402604,0.4633556599316306
388,2,25.26065,86.957256,2.335750109027475,0.040449193196685565,484613,0.3995378325537535,0.4723441000746826
389,2,25.27164,86.953299,1.2310665868133064,0.03680513965263788,98996,0.6186388604862944,0.3779851406332921
390,2,23.724329,91.29115,1.1661305272340659,0.041055558584591895,59558,0.7308505541772057,0.3590630698022348
391,2,23.817928,91.223407,1.411149825783972,0.03778310104529617,229166,0.4287046128044732,0.4027622391111454
392,2,23.876415,91.217102,1.3019567231700004,0.04175069493650188,122123,0.5861422379357384,0.39961486939048896
393,2,16.936975,82.255415,1.2585193249863909,0.033478497550353835,103026,0.6198808650056598,0.36639273356401386
394,2,16.882565,82.22447,1.8833868422484628,0.05028024160635577,326054,0.44205355242491856,0.45718248006471746
395,2,16.964201,82.17394,1.6807514293493058,0.03974952355023142,374026,0.3545694601876913,0.4399701956718932
396,2,18.384247,76.629524,1.3407294335713897,0.035817478057024475,144815,0.5476500351577271,0.3943238188175978
397,2,18.472248,76.610351,1.2689730318714247,0.042767638245709616,136790,0.5359065128896596,0.39453913192804707
398,2,18.439564,76.628965,1.9884329986905283,0.0375927542557835,404608,0.3940549889598517,0.47498971052270544
399,2,22.709987,88.395542,1.9129132400196067,0.0285932138772398,444469,0.35133556548115813,0.46842614736362603
400,2,22.675725,88.393026,1.4612825826153342,0.047278874468317154,175393,0.5306171843929708,0.4121576237032614
401,2,22.68731,88.372179,1.4183951965065502,0.039847161572052404,151720,0.5634813270723623,0.4029862233510352
402,2,16.998624,81.726092,1.6195871234816712,0.03943569911215208,292053,0.41310412711589284,0.43433664032285185
403,2,17.009102,81.67793,1.6952967464166984,0.040983159845223174,269498,0.4588108045014312,0.4472804423299473
404,2,17.012137,81.800467,1.260426875748666,0.03533703582707176,122560,0.5663312705556551,0.38142548596112313
405,2,20.951201,74.632557,1.5746268656716418,0.04079965137814577,244622,0.4569142032927793,0.4384599418845994
406,2,20.857743,74.79754,1.541135447313937,0.04102647924158222,320485,0.3665137751201438,0.43762152225403894
407,2,20.956709,74.725375,1.2150684184702611,0.036526195278852966,134049,0.5191512967243018,0.367535555655256
408,2,28.908298,76.556634,1.7999128397886366,0.04477855858800458,279361,0.47445911408622304,0.4587192058592095
409,2,28.884936,76.600042,1.3926216554956132,0.041632608577189256,233283,0.41784959193706644,0.41135501036897915
410,2,28.892926,76.68934,1.8584181590550324,0.040226443851722825,313196,0.4497667351704839,0.44106965028410755
411,2,19.104625,74.790963,1.7064020067619152,0.04220743810666376,246562,0.49238000899172885,0.45026044163231393
412,2,19.104448,74.760891,2.3308999782087603,0.038298104162126825,489970,0.39508788213108464,0.4942856475097576
413,2,19.126507,74.68128,1.2673094732254726,0.035681211526937956,122141,0.5704977798900125,0.3763593380614657
414,2,8.842549,76.599521,1.2574510979131477,0.039993461559418075,122767,0.5644691978224547,0.3752762251397374
415,2,8.877923,76.601128,1.1181981589411187,0.05337981371534397,52753,0.7320302442119754,0.3423770092547491
416,2,8.89816,76.656449,2.204420491044695,0.037889923240241714,487761,0.3750538894286445,0.476465649231985
417,2,22.067842,82.203634,1.5086305472365913,0.03675469643343316,271907,0.4056472578458032,0.42945825964557693
418,2,22.132396,82.183928,1.2634962139783188,0.03562673639483576,113883,0.59074176721774,0.37434791981030396
419,2,22.065172,82.224215,2.030119825708061,0.042483660130718956,376532,0.42601962212570427,0.47824220636368514
420,2,25.353095,74.589376,1.7898231292517006,0.041687074829931975,312054,0.434366158137453,0.45595791906108424
421,2,25.292256,74.568807,1.7063950321385772,0.03938337509532629,351490,0.3779474699635822,0.45321926772432725
422,2,25.302812,74.718438,1.1468489569148645,0.04956696987853369,50820,0.7604090683694898,0.34612462006079026
423,2,19.279562,84.726746,1.3237072958099494,0.03972102653517136,148206,0.5333099505289758,0.3948137476847088
424,2,19.319995,84.757894,1.5378329792449748,0.05142452470447241,239060,0.4535577712631908,0.41723637136481173
425,2,19.277102,84.905522,1.811103846572954,0.04124441538629182,462306,0.32208510074104746,0.44582155104987664
426,2,26.125547,85.446856,1.82142662525203,0.04441174867854613,296486,0.45939241871138703,0.4557230898103273
427,2,26.053111,85.30828,1.440686274509804,0.039270152505446625,182985,0.5091034063677594,0.4101769242401331
428,2,26.239021,85.426808,1.5507791217173368,0.04086302713305002,230775,0.468832022286248,0.4158234963462619
429,2,22.264808,76.436021,1.9062176448149966,0.04539262165549561,454488,0.34377978329828535,0.4756732033617289
430,2,22.222436,76.412954,1.396578961703982,0.04663071307947922,234706,0.41725543064778703,0.4028785396676808
431,2,22.197372,76.379316,2.0985708051494654,0.039166484835260744,458495,0.3757546271944181,0.4664951133291745
432,2,29.427381,77.654106,1.325147347740668,0.035199738048461035,145566,0.5396298134679345,0.4001976691512581
433,2,29.479905,77.77292,1.4645076872751064,0.04432450114491331,289955,0.37555812523883686,0.4159624762684734
434,2,29.546636,77.741974,1.38433018919361,0.043454555367755304,154579,0.54377234147106,0.40423772202749003
435,2,13.065576,80.098578,1.7226671024677236,0.04319877975704091,320209,0.4099548325875275,0.44501011889704023
436,2,13.06624,80.137362,1.1590673857384104,0.03617148771585771,69199,0.6850320544083655,0.3513018140802707
437,2,13.084632,80.125799,2.0522615803814714,0.039291553133514984,459385,0.36687819308373865,0.47156133828996283
438,2,14.549821,78.819703,1.2872723306794633,0.048914821681753734,115260,0.5980081439558967,0.3799720421908756
439,2,14.486211,78.80199,1.897044388701058,0.03953539099138401,439707,0.3514952351370388,0.46888384259392335
440,2,14.540258,78.842659,1.2787528616592172,0.03079690395726589,147946,0.5157384517835405,0.37445121691317507
441,2,17.44976,78.380615,2.2112268834215265,0.03616823959413016,468010,0.38929365388312287,0.4753176267423215
442,2,17.542331,78.398715,1.1990410287146516,0.04217294175339181,91380,0.6265236851889704,0.3718816740128141
443,2,17.422667,78.379115,1.5196468472396316,0.03406180173306447,218407,0.4772655272150523,0.4308050923435539
444,2,22.711255,88.346698,1.4689083873780588,0.03831271458935092,210692,0.47278603484417325,0.4234992950953476
445,2,22.637435,88.38867,1.8229138278737669,0.050471466724805146,411635,0.35629185412916764,0.4585899659152066
446,2,22.782245,88.312829,1.4764109827849206,0.04603399433427762,234842,0.4409276562632288,0.4226625341303225
447,2,11.068928,77.0075,1.1276874386118083,0.041743970315398886,49671,0.7534441799759528,0.34789761455460394
448,2,28.787808,77.60149,1.1148505146217937,0.03659532756085607,38163,0.8069096028761635,0.3403507058076491
449,2,22.810681,88.26415,1.1362100904435,0.043859649122807015,39122,0.8167005149749859,0.34591225125869096
450,2,11.279458,75.780192,1.1808916503161107,0.034499672988881624,124935,0.5249923979443443,0.3557319549566181
451,2,34.005283,74.969462,1.2617270498501771,0.03617542903840915,147944,0.5088758146396675,0.38234024179620035
452,2,17.830718,83.426625,1.3407096528042732,0.04115114187605603,180450,0.4780565707984572,0.3988373511118338
453,2,19.358468,73.01391,1.2445847393055405,0.04250571459671275,95434,0.6368312265550213,0.3794219248764703
454,2,25.348792,78.50881,1.2456598639455783,0.041850340136054424,165723,0.4687813489782887,0.37365661861074706
455,2,20.275818,85.756853,1.2849594160265838,0.042000326850792614,146987,0.5202538660037102,0.3859002077239391
456,2,22.376018,88.502187,1.184105888120268,0.041723405414238246,82475,0.6489140365092577,0.3642134314627415
457,2,20.582748,74.617973,1.1528693661779934,0.035805765981797376,53013,0.7534453714246458,0.35187898841881354
458,2,19.07978,72.840203,1.4078008389170344,0.049517895080895574,174178,0.5134623634708234,0.3995124593716143
459,2,31.789597,74.917242,1.3383089997820876,0.039660056657223795,124763,0.5954311874205663,0.4039565270484797
460,2,19.226313,73.015241,1.220786302415617,0.04384099460166858,92058,0.6356341846815113,0.38143731296618877
461,2,13.168576,80.017743,1.219873610808455,0.04439965134016126,126707,0.5380837869181168,0.37087482695485197
462,2,11.642294,78.967378,1.1408872901678657,0.03978635273599302,47235,0.7748750569958676,0.351676698194325
463,2,22.617337,88.497649,1.2018638617908333,0.040220175486402526,137687,0.5056498091148582,0.3628366736192981
464,2,20.879939,77.609286,1.474518131329631,0.04595448110639225,198385,0.494166305722349,0.42478398936563033
465,2,16.97569,74.578342,1.1733129671049043,0.04587856636299165,63642,0.7169998943455251,0.35905899855874285
466,2,23.268242,85.331934,1.1825712572892255,0.045724562646465745,63825,0.7218503020230279,0.3647926267281106
467,2,16.973714,82.222843,1.1438303902332678,0.028885982123392197,70112,0.6723984141232058,0.35067657709167144
468,2,18.423111,73.763655,1.2883860414394765,0.03331515812431843,120707,0.5837540456077409,0.38277613203554806
469,2,18.435049,73.854549,1.1756336876533116,0.029544835104933224,95694,0.6007510131395504,0.36090504451038574
470,2,18.215574,79.470185,1.459491876567441,0.0361465489041544,191068,0.5014264283835533,0.42471330917784167
471,2,17.484253,78.497609,1.1962952873876327,0.04244075183873604,70421,0.701964715256707,0.36841386219773214
472,2,19.196476,72.906157,1.2649591280653951,0.03798365122615804,177749,0.45543246890732103,0.39258174298884246
473,2,14.488133,78.813571,1.212352684417285,0.034919249236141425,99377,0.6080704817593228,0.37446559560775844
474,2,21.252784,72.890189,1.2938324071047183,0.045112781954887216,160557,0.49656405588977387,0.3706838470608051
475,2,17.982504,79.507755,1.3470889664195378,0.039086349760139555,156601,0.5249741686195837,0.40057461961799934
476,2,20.899262,75.697327,1.1260495038708973,0.04312506814960201,49129,0.7550841914522979,0.34645364318566935
477,2,14.57552,75.97441,1.2275903482912982,0.038978054372748115,151750,0.4876227798575167,0.37864638918534327
478,2,21.179818,77.719986,1.2714145597210114,0.030568875326939842,120536,0.5765111182396577,0.38930316276677807
479,2,23.837085,91.148206,1.338035840732066,0.03289939539190588,177233,0.48263945516300943,0.38923715704632417
480,2,31.288389,75.479939,1.2281838980281077,0.03279224316374333,147858,0.49551916743785057,0.3589675359233635
481,2,30.330095,78.086889,1.4237334351311557,0.03801057970224137,191317,0.48872308692289007,0.40416730504060056
482,2,14.299709,78.758807,1.2224523160762943,0.040272479564032695,111976,0.5766937370628251,0.3687424775999643
483,2,23.742116,91.264981,1.350662089259441,0.04005231322543731,152372,0.5351869816221455,0.3915762294751281
484,2,30.966051,75.72554,1.2331151118385162,0.04260774686306601,133086,0.5290386860808955,0.3734294815076978
485,2,32.713936,75.010743,1.1424440807419531,0.032351336606655755,42755,0.8002830589064853,0.34944131410562507
486,2,22.452255,88.212127,1.1985086000435445,0.038972349227084695,104907,0.5849036880358136,0.364441416893733
487,2,19.23889,73.028563,1.2040427154843631,0.04189822382042062,125886,0.533031137602314,0.36298642533936654
488,2,21.147879,79.012037,1.4044502617801047,0.04602966841186736,179495,0.5024956660334191,0.4150196093658991
489,2,23.298384,77.521955,1.2509126573312266,0.029695417642892172,131279,0.5408673754777679,0.38416307330458643
490,2,28.659173,77.208688,1.1492643051771116,0.045231607629427795,63728,0.7019351028395336,0.349407302038881
491,2,19.098272,72.837283,1.2688869508339693,0.035484574294124056,176232,0.4593555239197375,0.3839347079037801
492,2,25.365241,86.940165,1.2073948846594318,0.037083492392430605,135221,0.5133023346807606,0.374102344067567
493,2,20.407319,85.620166,1.3296463793385278,0.0410287146515556,154189,0.5230935954500501,0.3977626618587117
494,2,23.92236,91.199746,1.151805653902718,0.03600413965902282,66642,0.6911856878234286,0.34737787865891145
495,2,23.367939,87.326346,1.4001743679163035,0.03530950305143853,191611,0.48015142361443963,0.42063275868778455
496,2,15.042639,76.920886,1.3841499972747588,0.04338583964680874,163618,0.5250589858335769,0.41778232792565756
497,2,30.455907,76.376347,1.1192590574775265,0.04260419504222283,34361,0.8330237624589922,0.3441713312241421
498,2,28.532054,77.186711,1.5001906421918405,0.0525627757503132,183014,0.530076477556531,0.41593145263769377
499,2,22.545335,88.534211,1.452518534670737,0.041757522895769734,186476,0.5070297458323688,0.4201005779479096
500,2,17.397378,78.186123,1.400665684509194,0.039613684727451304,181423,0.4977083196857378,0.4305636710685209
